grid_id,lon_center,lat_center,elevation
396,116.11912384200016,30.24219551618924,45.96278
397,116.21912384200016,30.24219551618924,80.68086
398,116.31912384200017,30.24219551618924,13.60099
399,116.41912384200016,30.24219551618924,22.533636
400,116.51912384200016,30.24219551618924,36.981705
401,116.61912384200016,30.24219551618924,11.755999
402,116.71912384200016,30.24219551618924,10.499752
403,116.81912384200017,30.24219551618924,10.0
404,116.91912384200016,30.24219551618924,14.301782
405,117.01912384200016,30.24219551618924,15.204954
406,117.11912384200016,30.24219551618924,38.046772
407,117.21912384200016,30.24219551618924,91.94674
408,117.31912384200017,30.24219551618924,207.53395
409,117.41912384200016,30.24219551618924,227.87715
410,117.51912384200016,30.24219551618924,347.96927
411,117.61912384200016,30.24219551618924,326.38663
412,117.71912384200016,30.24219551618924,893.34985
413,117.81912384200017,30.24219551618924,383.40707
414,117.91912384200016,30.24219551618924,566.72076
415,118.01912384200016,30.24219551618924,235.7648
416,118.11912384200016,30.24219551618924,193.48152
417,118.21912384200016,30.24219551618924,510.10547
418,118.31912384200017,30.24219551618924,241.65656
419,118.41912384200016,30.24219551618924,688.5877
420,118.51912384200016,30.24219551618924,240.60727
421,118.61912384200016,30.24219551618924,426.27005
422,118.71912384200016,30.24219551618924,244.48033
423,118.81912384200017,30.24219551618924,354.14307
424,118.91912384200016,30.24219551618924,536.235
429,119.41912384200016,30.24219551618924,136.20123
430,119.51912384200016,30.24219551618924,171.07967
431,119.61912384200016,30.24219551618924,98.56604
432,119.71912384200016,30.24219551618924,41.39516
433,119.81912384200017,30.24219551618924,31.409601
434,119.91912384200016,30.24219551618924,13.83829
435,120.01912384200016,30.24219551618924,10.863783
436,120.11912384200016,30.24219551618924,11.752925
437,120.21912384200016,30.24219551618924,1.5
459,115.91912384200016,30.34219551618924,599.80225
460,116.01912384200016,30.34219551618924,120.719154
461,116.11912384200016,30.34219551618924,263.7455
462,116.21912384200016,30.34219551618924,79.36899
463,116.31912384200017,30.34219551618924,68.157646
464,116.41912384200016,30.34219551618924,150.82004
465,116.51912384200016,30.34219551618924,41.98818
466,116.61912384200016,30.34219551618924,24.23525
467,116.71912384200016,30.34219551618924,11.71826
468,116.81912384200017,30.34219551618924,10.827708
469,116.91912384200016,30.34219551618924,14.124218
470,117.01912384200016,30.34219551618924,10.126702
471,117.11912384200016,30.34219551618924,49.868713
472,117.21912384200016,30.34219551618924,39.32581
473,117.31912384200017,30.34219551618924,90.79277
474,117.41912384200016,30.34219551618924,43.87941
475,117.51912384200016,30.34219551618924,321.9852
476,117.61912384200016,30.34219551618924,110.77046
477,117.71912384200016,30.34219551618924,202.25871
478,117.81912384200017,30.34219551618924,564.5644
479,117.91912384200016,30.34219551618924,189.33197
480,118.01912384200016,30.34219551618924,118.60179
481,118.11912384200016,30.34219551618924,359.88666
482,118.21912384200016,30.34219551618924,290.74237
483,118.31912384200017,30.34219551618924,245.9997
484,118.41912384200016,30.34219551618924,359.46155
485,118.51912384200016,30.34219551618924,222.1581
486,118.61912384200016,30.34219551618924,253.39862
487,118.71912384200016,30.34219551618924,339.759
488,118.81912384200017,30.34219551618924,505.47116
489,118.91912384200016,30.34219551618924,707.04193
490,119.01912384200016,30.34219551618924,386.33963
491,119.11912384200016,30.34219551618924,329.1711
492,119.21912384200016,30.34219551618924,711.0057
493,119.31912384200017,30.34219551618924,653.0823
494,119.41912384200016,30.34219551618924,1009.8787
495,119.51912384200016,30.34219551618924,552.9974
496,119.61912384200016,30.34219551618924,635.158
497,119.71912384200016,30.34219551618924,235.65266
498,119.81912384200017,30.34219551618924,49.098583
499,119.91912384200016,30.34219551618924,3.5341334
500,120.01912384200016,30.34219551618924,5.5553446
501,120.11912384200016,30.34219551618924,4.3513093
502,120.21912384200016,30.34219551618924,7.622648
503,120.31912384200017,30.34219551618924,5.444544
504,120.41912384200016,30.34219551618924,1.5
507,120.71912384200016,30.34219551618924,1.0
508,120.81912384200017,30.34219551618924,4.352358
509,120.91912384200016,30.34219551618924,0.0
524,115.91912384200016,30.44219551618924,580.8575
525,116.01912384200016,30.44219551618924,520.5786
526,116.11912384200016,30.44219551618924,135.53296
527,116.21912384200016,30.44219551618924,205.69566
528,116.31912384200017,30.44219551618924,51.628643
529,116.41912384200016,30.44219551618924,27.040829
530,116.51912384200016,30.44219551618924,42.679848
531,116.61912384200016,30.44219551618924,25.76274
532,116.71912384200016,30.44219551618924,12.492811
533,116.81912384200017,30.44219551618924,9.6374655
534,116.91912384200016,30.44219551618924,12.456278
535,117.01912384200016,30.44219551618924,12.098901
536,117.11912384200016,30.44219551618924,11.130874
537,117.21912384200016,30.44219551618924,30.249043
538,117.31912384200017,30.44219551618924,125.22849
539,117.41912384200016,30.44219551618924,18.33163
540,117.51912384200016,30.44219551618924,420.6408
541,117.61912384200016,30.44219551618924,181.31026
542,117.71912384200016,30.44219551618924,173.92853
543,117.81912384200017,30.44219551618924,645.5792
544,117.91912384200016,30.44219551618924,294.62814
545,118.01912384200016,30.44219551618924,160.26581
546,118.11912384200016,30.44219551618924,112.5
547,118.21912384200016,30.44219551618924,331.16406
548,118.31912384200017,30.44219551618924,477.2002
549,118.41912384200016,30.44219551618924,162.5791
550,118.51912384200016,30.44219551618924,422.073
551,118.61912384200016,30.44219551618924,283.46893
552,118.71912384200016,30.44219551618924,244.48152
553,118.81912384200017,30.44219551618924,303.70636
554,118.91912384200016,30.44219551618924,186.79077
555,119.01912384200016,30.44219551618924,333.51163
556,119.11912384200016,30.44219551618924,154.96458
557,119.21912384200016,30.44219551618924,293.52463
558,119.31912384200017,30.44219551618924,406.288
559,119.41912384200016,30.44219551618924,922.74976
560,119.51912384200016,30.44219551618924,605.0433
561,119.61912384200016,30.44219551618924,838.3608
562,119.71912384200016,30.44219551618924,244.16212
563,119.81912384200017,30.44219551618924,27.303902
564,119.91912384200016,30.44219551618924,121.455475
565,120.01912384200016,30.44219551618924,134.33047
566,120.11912384200016,30.44219551618924,2.2469149
567,120.21912384200016,30.44219551618924,6.84784
568,120.31912384200017,30.44219551618924,5.114913
569,120.41912384200016,30.44219551618924,4.431582
570,120.51912384200016,30.44219551618924,5.1854515
571,120.61912384200016,30.44219551618924,4.0138245
572,120.71912384200016,30.44219551618924,2.5977595
573,120.81912384200017,30.44219551618924,2.8340795
574,120.91912384200016,30.44219551618924,3.0215116
589,115.91912384200016,30.542195516189235,103.32055
590,116.01912384200016,30.542195516189235,146.42503
591,116.11912384200016,30.542195516189235,143.08675
592,116.21912384200016,30.542195516189235,103.21108
593,116.31912384200017,30.542195516189235,603.36896
594,116.41912384200016,30.542195516189235,37.427853
595,116.51912384200016,30.542195516189235,33.272163
596,116.61912384200016,30.542195516189235,20.951897
597,116.71912384200016,30.542195516189235,50.034546
598,116.81912384200017,30.542195516189235,42.75423
599,116.91912384200016,30.542195516189235,38.111084
600,117.01912384200016,30.542195516189235,41.889446
601,117.11912384200016,30.542195516189235,11.481096
602,117.21912384200016,30.542195516189235,14.979153
603,117.31912384200017,30.542195516189235,12.428707
604,117.41912384200016,30.542195516189235,25.448114
605,117.51912384200016,30.542195516189235,29.093643
606,117.61912384200016,30.542195516189235,415.76614
607,117.71912384200016,30.542195516189235,68.85349
608,117.81912384200017,30.542195516189235,341.67816
609,117.91912384200016,30.542195516189235,193.0413
610,118.01912384200016,30.542195516189235,274.134
611,118.11912384200016,30.542195516189235,124.42952
612,118.21912384200016,30.542195516189235,162.76476
613,118.31912384200017,30.542195516189235,155.1118
614,118.41912384200016,30.542195516189235,526.471
615,118.51912384200016,30.542195516189235,241.9951
616,118.61912384200016,30.542195516189235,603.2051
617,118.71912384200016,30.542195516189235,370.71826
618,118.81912384200017,30.542195516189235,247.11214
619,118.91912384200016,30.542195516189235,116.36019
620,119.01912384200016,30.542195516189235,111.5647
621,119.11912384200016,30.542195516189235,95.88375
622,119.21912384200016,30.542195516189235,588.65826
623,119.31912384200017,30.542195516189235,379.77972
624,119.41912384200016,30.542195516189235,136.53235
625,119.51912384200016,30.542195516189235,94.552284
626,119.61912384200016,30.542195516189235,204.81976
627,119.71912384200016,30.542195516189235,344.99576
628,119.81912384200017,30.542195516189235,103.69077
629,119.91912384200016,30.542195516189235,13.237936
630,120.01912384200016,30.542195516189235,2.8232832
631,120.11912384200016,30.542195516189235,2.050856
632,120.21912384200016,30.542195516189235,6.576812
633,120.31912384200017,30.542195516189235,1.6265486
634,120.41912384200016,30.542195516189235,3.0617623
635,120.51912384200016,30.542195516189235,7.2401834
636,120.61912384200016,30.542195516189235,4.0543523
637,120.71912384200016,30.542195516189235,5.4871473
638,120.81912384200017,30.542195516189235,2.539035
639,120.91912384200016,30.542195516189235,3.476422
640,121.01912384200016,30.542195516189235,0.0
653,115.81912384200017,30.64219551618924,434.25516
654,115.91912384200016,30.64219551618924,253.64696
655,116.01912384200016,30.64219551618924,530.17346
656,116.11912384200016,30.64219551618924,637.8872
657,116.21912384200016,30.64219551618924,425.8736
658,116.31912384200017,30.64219551618924,436.63785
659,116.41912384200016,30.64219551618924,256.3249
660,116.51912384200016,30.64219551618924,30.661692
661,116.61912384200016,30.64219551618924,28.998537
662,116.71912384200016,30.64219551618924,39.280315
663,116.81912384200017,30.64219551618924,102.02146
664,116.91912384200016,30.64219551618924,84.07792
665,117.01912384200016,30.64219551618924,355.45032
666,117.11912384200016,30.64219551618924,13.3524065
667,117.21912384200016,30.64219551618924,6.0
668,117.31912384200017,30.64219551618924,11.26189
669,117.41912384200016,30.64219551618924,7.890561
670,117.51912384200016,30.64219551618924,10.5
671,117.61912384200016,30.64219551618924,29.865583
672,117.71912384200016,30.64219551618924,65.99241
673,117.81912384200017,30.64219551618924,101.83791
674,117.91912384200016,30.64219551618924,221.41417
675,118.01912384200016,30.64219551618924,47.76356
676,118.11912384200016,30.64219551618924,435.4286
677,118.21912384200016,30.64219551618924,86.30185
678,118.31912384200017,30.64219551618924,39.15274
679,118.41912384200016,30.64219551618924,172.45123
680,118.51912384200016,30.64219551618924,105.01342
681,118.61912384200016,30.64219551618924,250.02924
682,118.71912384200016,30.64219551618924,284.84457
683,118.81912384200017,30.64219551618924,742.01514
684,118.91912384200016,30.64219551618924,120.79023
685,119.01912384200016,30.64219551618924,81.26584
686,119.11912384200016,30.64219551618924,140.24588
687,119.21912384200016,30.64219551618924,343.82904
688,119.31912384200017,30.64219551618924,805.2472
689,119.41912384200016,30.64219551618924,302.7797
690,119.51912384200016,30.64219551618924,48.608353
691,119.61912384200016,30.64219551618924,12.0
692,119.71912384200016,30.64219551618924,72.527306
693,119.81912384200017,30.64219551618924,643.06757
694,119.91912384200016,30.64219551618924,47.884697
695,120.01912384200016,30.64219551618924,69.426025
696,120.11912384200016,30.64219551618924,2.5
697,120.21912384200016,30.64219551618924,2.9671443
698,120.31912384200017,30.64219551618924,7.0567183
699,120.41912384200016,30.64219551618924,2.7128468
700,120.51912384200016,30.64219551618924,4.8207755
701,120.61912384200016,30.64219551618924,3.1082044
702,120.71912384200016,30.64219551618924,2.9414096
703,120.81912384200017,30.64219551618924,2.6291974
704,120.91912384200016,30.64219551618924,2.9729338
705,121.01912384200016,30.64219551618924,3.973631
706,121.11912384200016,30.64219551618924,2.0417283
707,121.21912384200016,30.64219551618924,0.0
718,115.81912384200017,30.74219551618924,367.37833
719,115.91912384200016,30.74219551618924,189.44
720,116.01912384200016,30.74219551618924,275.02005
721,116.11912384200016,30.74219551618924,790.3091
722,116.21912384200016,30.74219551618924,439.88562
723,116.31912384200017,30.74219551618924,550.1503
724,116.41912384200016,30.74219551618924,729.25446
725,116.51912384200016,30.74219551618924,521.77997
726,116.61912384200016,30.74219551618924,61.294987
727,116.71912384200016,30.74219551618924,45.0
728,116.81912384200017,30.74219551618924,29.980934
729,116.91912384200016,30.74219551618924,10.5
730,117.01912384200016,30.74219551618924,48.257282
731,117.11912384200016,30.74219551618924,7.0
732,117.21912384200016,30.74219551618924,10.5
733,117.31912384200017,30.74219551618924,32.807648
734,117.41912384200016,30.74219551618924,24.584682
735,117.51912384200016,30.74219551618924,6.0
736,117.61912384200016,30.74219551618924,9.0
737,117.71912384200016,30.74219551618924,22.708738
738,117.81912384200017,30.74219551618924,8.0
739,117.91912384200016,30.74219551618924,11.5
740,118.01912384200016,30.74219551618924,46.569122
741,118.11912384200016,30.74219551618924,65.601074
742,118.21912384200016,30.74219551618924,81.32359
743,118.31912384200017,30.74219551618924,67.959816
744,118.41912384200016,30.74219551618924,120.54338
745,118.51912384200016,30.74219551618924,65.20659
746,118.61912384200016,30.74219551618924,150.31784
747,118.71912384200016,30.74219551618924,114.25229
748,118.81912384200017,30.74219551618924,137.92496
749,118.91912384200016,30.74219551618924,33.656162
750,119.01912384200016,30.74219551618924,230.83252
751,119.11912384200016,30.74219551618924,136.9995
752,119.21912384200016,30.74219551618924,196.16644
753,119.31912384200017,30.74219551618924,267.49066
754,119.41912384200016,30.74219551618924,153.52812
755,119.51912384200016,30.74219551618924,122.5
756,119.61912384200016,30.74219551618924,106.22184
757,119.71912384200016,30.74219551618924,13.855571
758,119.81912384200017,30.74219551618924,42.824177
759,119.91912384200016,30.74219551618924,225.18544
760,120.01912384200016,30.74219551618924,85.813194
761,120.11912384200016,30.74219551618924,0.5
762,120.21912384200016,30.74219551618924,2.783317
763,120.31912384200017,30.74219551618924,5.0671263
764,120.41912384200016,30.74219551618924,2.568913
765,120.51912384200016,30.74219551618924,2.4455066
766,120.61912384200016,30.74219551618924,2.445089
767,120.71912384200016,30.74219551618924,8.173613
768,120.81912384200017,30.74219551618924,3.4291382
769,120.91912384200016,30.74219551618924,2.387496
770,121.01912384200016,30.74219551618924,3.5978346
771,121.11912384200016,30.74219551618924,1.1470593
772,121.21912384200016,30.74219551618924,3.1614895
773,121.31912384200017,30.74219551618924,2.7691805
774,121.41912384200016,30.74219551618924,0.0
783,115.81912384200017,30.84219551618924,347.65857
784,115.91912384200016,30.84219551618924,374.1749
785,116.01912384200016,30.84219551618924,379.3784
786,116.11912384200016,30.84219551618924,647.4939
787,116.21912384200016,30.84219551618924,517.6298
788,116.31912384200017,30.84219551618924,546.8445
789,116.41912384200016,30.84219551618924,555.5367
790,116.51912384200016,30.84219551618924,502.15878
791,116.61912384200016,30.84219551618924,278.3382
792,116.71912384200016,30.84219551618924,36.117596
793,116.81912384200017,30.84219551618924,30.053072
794,116.91912384200016,30.84219551618924,14.072784
795,117.01912384200016,30.84219551618924,9.5
796,117.11912384200016,30.84219551618924,6.5
797,117.21912384200016,30.84219551618924,141.5971
798,117.31912384200017,30.84219551618924,37.073654
799,117.41912384200016,30.84219551618924,7.729644
800,117.51912384200016,30.84219551618924,9.128359
801,117.61912384200016,30.84219551618924,6.9440045
802,117.71912384200016,30.84219551618924,6.0
803,117.81912384200017,30.84219551618924,96.74406
804,117.91912384200016,30.84219551618924,75.09242
805,118.01912384200016,30.84219551618924,340.84143
806,118.11912384200016,30.84219551618924,70.26462
807,118.21912384200016,30.84219551618924,77.58449
808,118.31912384200017,30.84219551618924,23.318134
809,118.41912384200016,30.84219551618924,26.16454
810,118.51912384200016,30.84219551618924,20.611292
811,118.61912384200016,30.84219551618924,36.514996
812,118.71912384200016,30.84219551618924,98.47669
813,118.81912384200017,30.84219551618924,55.81911
814,118.91912384200016,30.84219551618924,26.768538
815,119.01912384200016,30.84219551618924,282.4347
816,119.11912384200016,30.84219551618924,98.246414
817,119.21912384200016,30.84219551618924,175.79965
818,119.31912384200017,30.84219551618924,95.58605
819,119.41912384200016,30.84219551618924,62.20304
820,119.51912384200016,30.84219551618924,65.80758
821,119.61912384200016,30.84219551618924,20.839848
822,119.71912384200016,30.84219551618924,12.094772
823,119.81912384200017,30.84219551618924,3.3454764
824,119.91912384200016,30.84219551618924,2.390486
825,120.01912384200016,30.84219551618924,51.345646
826,120.11912384200016,30.84219551618924,5.731027
827,120.21912384200016,30.84219551618924,2.1074169
828,120.31912384200017,30.84219551618924,2.2904272
829,120.41912384200016,30.84219551618924,1.8806443
830,120.51912384200016,30.84219551618924,0.5
831,120.61912384200016,30.84219551618924,1.3995755
832,120.71912384200016,30.84219551618924,7.2952394
833,120.81912384200017,30.84219551618924,2.9849908
834,120.91912384200016,30.84219551618924,10.646544
835,121.01912384200016,30.84219551618924,2.5868979
836,121.11912384200016,30.84219551618924,3.7297344
837,121.21912384200016,30.84219551618924,1.7632537
838,121.31912384200017,30.84219551618924,2.7071307
839,121.41912384200016,30.84219551618924,4.5371656
840,121.51912384200016,30.84219551618924,5.5004926
841,121.61912384200016,30.84219551618924,1.4839647
842,121.71912384200016,30.84219551618924,0.0
843,121.81912384200017,30.84219551618924,0.0
844,121.91912384200016,30.84219551618924,0.0
848,115.81912384200017,30.94219551618924,214.16058
849,115.91912384200016,30.94219551618924,691.99567
850,116.01912384200016,30.94219551618924,797.393
851,116.11912384200016,30.94219551618924,639.44965
852,116.21912384200016,30.94219551618924,568.2119
853,116.31912384200017,30.94219551618924,569.1548
854,116.41912384200016,30.94219551618924,777.05176
855,116.51912384200016,30.94219551618924,742.8839
856,116.61912384200016,30.94219551618924,170.71346
857,116.71912384200016,30.94219551618924,268.14557
858,116.81912384200017,30.94219551618924,67.42135
859,116.91912384200016,30.94219551618924,35.036465
860,117.01912384200016,30.94219551618924,14.962603
861,117.11912384200016,30.94219551618924,19.136606
862,117.21912384200016,30.94219551618924,26.325832
863,117.31912384200017,30.94219551618924,14.602931
864,117.41912384200016,30.94219551618924,271.69254
865,117.51912384200016,30.94219551618924,350.14627
866,117.61912384200016,30.94219551618924,8.435364
867,117.71912384200016,30.94219551618924,8.793806
868,117.81912384200017,30.94219551618924,33.717335
869,117.91912384200016,30.94219551618924,17.396534
870,118.01912384200016,30.94219551618924,214.91475
871,118.11912384200016,30.94219551618924,93.0951
872,118.21912384200016,30.94219551618924,112.433945
873,118.31912384200017,30.94219551618924,10.3055725
874,118.41912384200016,30.94219551618924,10.814637
875,118.51912384200016,30.94219551618924,19.12068
876,118.61912384200016,30.94219551618924,80.75273
877,118.71912384200016,30.94219551618924,39.716255
878,118.81912384200017,30.94219551618924,11.533806
879,118.91912384200016,30.94219551618924,26.5
880,119.01912384200016,30.94219551618924,22.278238
881,119.11912384200016,30.94219551618924,90.6984
882,119.21912384200016,30.94219551618924,26.124418
883,119.31912384200017,30.94219551618924,49.0586
884,119.41912384200016,30.94219551618924,35.775703
885,119.51912384200016,30.94219551618924,47.13199
886,119.61912384200016,30.94219551618924,22.790262
887,119.71912384200016,30.94219551618924,15.414113
888,119.81912384200017,30.94219551618924,4.4267178
889,119.91912384200016,30.94219551618924,2.8928607
890,120.01912384200016,30.94219551618924,267.40753
891,120.11912384200016,30.94219551618924,3.430374
892,120.21912384200016,30.94219551618924,0.5
893,120.31912384200017,30.94219551618924,0.5
894,120.41912384200016,30.94219551618924,5.0830536
895,120.51912384200016,30.94219551618924,3.6860237
896,120.61912384200016,30.94219551618924,3.7554107
897,120.71912384200016,30.94219551618924,1.0
898,120.81912384200017,30.94219551618924,1.3255054
899,120.91912384200016,30.94219551618924,1.7382275
900,121.01912384200016,30.94219551618924,2.0670898
901,121.11912384200016,30.94219551618924,1.8578328
902,121.21912384200016,30.94219551618924,1.3082254
903,121.31912384200017,30.94219551618924,4.156001
904,121.41912384200016,30.94219551618924,2.8653708
905,121.51912384200016,30.94219551618924,2.5422456
906,121.61912384200016,30.94219551618924,2.2204003
907,121.71912384200016,30.94219551618924,4.8589163
908,121.81912384200017,30.94219551618924,2.7792974
909,121.91912384200016,30.94219551618924,1.5250487
916,116.11912384200016,31.042195516189235,757.5165
918,116.31912384200017,31.042195516189235,696.9392
919,116.41912384200016,31.042195516189235,913.98193
920,116.51912384200016,31.042195516189235,921.65875
921,116.61912384200016,31.042195516189235,385.06732
922,116.71912384200016,31.042195516189235,503.70837
923,116.81912384200017,31.042195516189235,373.1175
924,116.91912384200016,31.042195516189235,96.56098
925,117.01912384200016,31.042195516189235,39.866657
926,117.11912384200016,31.042195516189235,68.38896
927,117.21912384200016,31.042195516189235,33.269024
928,117.31912384200017,31.042195516189235,38.6674
929,117.41912384200016,31.042195516189235,84.245895
930,117.51912384200016,31.042195516189235,103.7233
931,117.61912384200016,31.042195516189235,14.228013
932,117.71912384200016,31.042195516189235,9.918733
933,117.81912384200017,31.042195516189235,11.125791
934,117.91912384200016,31.042195516189235,6.3870196
935,118.01912384200016,31.042195516189235,6.765536
936,118.11912384200016,31.042195516189235,24.082813
937,118.21912384200016,31.042195516189235,69.64843
938,118.31912384200017,31.042195516189235,9.888329
939,118.41912384200016,31.042195516189235,10.881131
940,118.51912384200016,31.042195516189235,8.2928
941,118.61912384200016,31.042195516189235,28.218142
942,118.71912384200016,31.042195516189235,13.727724
943,118.81912384200017,31.042195516189235,6.2940516
944,118.91912384200016,31.042195516189235,33.325436
945,119.01912384200016,31.042195516189235,20.54499
946,119.11912384200016,31.042195516189235,15.5
947,119.21912384200016,31.042195516189235,34.953224
948,119.31912384200017,31.042195516189235,18.434237
949,119.41912384200016,31.042195516189235,53.352726
950,119.51912384200016,31.042195516189235,60.039593
951,119.61912384200016,31.042195516189235,229.48189
952,119.71912384200016,31.042195516189235,137.02435
953,119.81912384200017,31.042195516189235,9.736469
954,119.91912384200016,31.042195516189235,3.4395254
955,120.01912384200016,31.042195516189235,0.5
956,120.11912384200016,31.042195516189235,0.5
957,120.21912384200016,31.042195516189235,0.5
958,120.31912384200017,31.042195516189235,0.5
959,120.41912384200016,31.042195516189235,0.5
960,120.51912384200016,31.042195516189235,2.3460107
961,120.61912384200016,31.042195516189235,1.0
962,120.71912384200016,31.042195516189235,2.8674638
963,120.81912384200017,31.042195516189235,1.7889031
964,120.91912384200016,31.042195516189235,2.5
965,121.01912384200016,31.042195516189235,2.8077848
966,121.11912384200016,31.042195516189235,3.4693134
967,121.21912384200016,31.042195516189235,1.911254
968,121.31912384200017,31.042195516189235,5.198821
969,121.41912384200016,31.042195516189235,3.712002
970,121.51912384200016,31.042195516189235,4.3134127
971,121.61912384200016,31.042195516189235,1.9604901
972,121.71912384200016,31.042195516189235,5.8210955
973,121.81912384200017,31.042195516189235,0.0
974,121.91912384200016,31.042195516189235,0.0
984,116.41912384200016,31.14219551618924,459.81232
